WILAYAH,KECAMATAN,NAMA_JALAN,KELURAHAN_REF,KODEPOS_REF,STATUS
JAKARTA PUSAT,KEMAYORAN,JL. HARAPAN MULYA,Harapan Mulya,,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. HATI SUCI,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. HOWITZER,Sumur Batu,10640.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. INDUSTRI,Sumur Batu,,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. INTAN,Sumur Batu,10640.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. IRAWAN,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KALI BARU BARAT,Kebon Kosong,10460.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. KALI BARU TIMUR,Utan Panjang,10460.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. KALI BARU TIMUR II,Utan Panjang,10460.0,Imputed_Success
JAKARTA PUSAT,KEMAYORAN,JL. KALI BARU TIMUR III,Utan Panjang,10460.0,Imputed_Success
JAKARTA PUSAT,KEMAYORAN,JL. KALI BARU TIMUR IV,Utan Panjang,10460.0,Imputed_Success
JAKARTA PUSAT,KEMAYORAN,JL. KALI BARU TIMUR V,Utan Panjang,10460.0,Imputed_Success
JAKARTA PUSAT,KEMAYORAN,JL. KALI BARU TIMUR VI,Utan Panjang,10460.0,Imputed_Success
JAKARTA PUSAT,KEMAYORAN,JL. KAMPUNG RAWA SAWAH,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KAMPUNG RAWA SAWAH 11,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KAMPUNG RAWA SAWAH III,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KAMPUNG RAWA SELATAN,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KAMPUNG RAWA SELATAN II,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KAMPUNG RAWA SELATAN 111,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KAMPUNG RAWA SELATAN V,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KAMPUNG RAWA SELATAN VI,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KAMPUNG RAWA SELATAN VII,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KEMAYORAN,Kemayoran,,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. KEMAYORAN BANDARA,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KEMAYORAN GEMPOL,Kebon Kosong,10620.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. KEMAYORAN KETAPANG,Kebon Kosong,10620.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. KEPU DALAM,Kemayoran,10460.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. KEPU SELATAN,Bungur,10460.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. KEPU TIMUR,Kemayoran,10620.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. KOMANDO RAYA,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KOMP. CEMPAKA MAS,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KOMP. CILONGOK,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KOMP. ITC CEMPAKA MAS,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KOMP. PASAR MOBIL KEMAYORAN,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KOMP. PERTOKOAN CEMPAKA MAS,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KOTA BARU BANDAR KEMAYORAN,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. KRAN,Gunung Sahari Selatan,10620.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. KRESNA,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. LANDAS PACU BARAT,Gunung Sahari Selatan,10610.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. LANDAS PACU SELATAN,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. LANDAS PACU TIMUR,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. LANDAS PACU UTARA,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. LETJEN SUPRAPTO,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. MERPATI,Gunung Sahari Selatan,10750.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. MOCH ALI,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. MURDAI,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. MUSIUM,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. NAKULA,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. NARADA,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. PAM RAYA,Cempaka Baru,10640.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. PANARUKAN,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. PANCA WARNA,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. PASAR BENDUNGAN JAGO,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. PASAR GARDU ASEM,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. PASAR GEMBRONG,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. PATRICE LUMUMBA,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. PENGAIRAN,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. PENGARENGAN PRAPATAN,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. PERIKANAN,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. PERUNGGU,Harapan Mulya,10530.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. PINTU SENG,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. PISANGAN BATU,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. PRJ KEMAYORAN,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. RAJAWALI RAYA,Pademangan Timur,14410.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. REMAJA III,Cempaka Baru,10640.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. RUSUN KEMAYORAN,Kebon Kosong,10630.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. SAMBA,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. SERDANG,Serdang,,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. SERDANG BARU,Serdang,10640.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. CEMPAKA BARU,Cempaka Baru,10640.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. CEMPAKA SARI,Harapan Mulya,10640.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. SUMBADRA,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. SUMUR BATU,Sumur Batu,,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. SUNGAI SIANTAR,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. SUNTER KEMAYORAN,Kebon Kosong,10630.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. SUKA MULYA,Kemayoran,10530.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. GUNUNG SAHARI,Gunung Sahari Selatan,,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. TEMBAGA,Harapan Mulya,10530.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. TIMAH,Kemayoran,10530.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. UTAN PANJANG,Utan Panjang,,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. UTAN PANJANG BARAT,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. UTAN PANJANG RAYA,Utan Panjang,,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. WAY BESAI,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. CEMPAKA WANGI,Harapan Mulya,10640.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. GARDU ASEM,Kemayoran,10460.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. KEBON KOSONG,Kebon Kosong,10630.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. SAWO,Gunung Sahari Selatan,10610.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. GUNUNG SAHARI II,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,KEMAYORAN,JL. GUNUNG SAHARI III,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,KEMAYORAN,JL. TANAH TINGGI TIMUR,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. HBR MOTIK,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. GUNUNG SAHARI IV,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,KEMAYORAN,JL. GUNUNG SAHARI V,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,KEMAYORAN,JL. CEMPAKA PUTIH UTARA,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. CEMPAKA BARU TIMUR,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. TARUNA JAYA,Serdang,10630.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. RAYA KODAM,Sumur Batu,10640.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. CASA,Kemayoran,10630.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. PUMA,Kebon Kosong,10630.0,OSM_Success
JAKARTA PUSAT,KEMAYORAN,JL. INSPEKSI KALI SUNTER,,,Not_Found
JAKARTA PUSAT,KEMAYORAN,JL. SELANGIT,Gunung Sahari Selatan,10620.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. ANTARA,Sawah Besar,10120.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. BUDI UTOMO,Pasar Baru,10460.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. DR. SUTOMO,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. DR. WAHIDIN S,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. GANG KELINCI,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. GEREJA AYAM,Pasar Baru,10120.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. GUNUNG SAHARI IV,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,SAWAH BESAR,JL. GUNUNG SAHARI IX,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,SAWAH BESAR,JL. GUNUNG SAHARI PERMAI,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,SAWAH BESAR,JL. GUNUNG SAHARI V,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,SAWAH BESAR,JL. GUNUNG SAHARI VI,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,SAWAH BESAR,JL. GUNUNG SAHARI VII,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,SAWAH BESAR,JL. GUNUNG SAHARI VIII,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,SAWAH BESAR,JL. GUNUNG SAHARI X,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,SAWAH BESAR,JL. GUNUNG SAHARI XI,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,SAWAH BESAR,JL. GUNUNG SAHARI XII,Gunung Sahari Selatan,,Imputed_Success
JAKARTA PUSAT,SAWAH BESAR,JL. H. SAMANHUDI,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KARANG ANYAR,Karang Anyar,10740.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. KARANG ANYAR PERMAI,Karang Anyar,10740.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. KARANG ANYAR UTARA,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KARTINI,Kartini,,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. KOMP. AGUNG SEDAYU,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KOMP. BAHAN BANGUNAN,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KOMP. DUTA JAYAKARTA,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KOMP. HARCO MANGGA DUA,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KOMP. HARCO PASAR BARU,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KOMP. METRO ATOM,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KOMP. METRO PLAZA,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KOMP. PERTOKOAN MANGGA DUA,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KOMP. PERTOKOAN P. JAYAKARTA,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KOMP. RUKO GUNUNG SAHARI,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KREKOT BUNDER,Pasar Baru,10120.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. KREKOT DALAM,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KREKOT JAYA MOLEK,Pasar Baru,10120.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. KREKOT RAYA,Pasar Baru,10120.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. LAP. BANTENG BARAT,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. LAP. BANTENG SELATAN,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. LAP. BANTENG TIMUR,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. LAP. BANTENG UTARA,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. LAUTZE,Karang Anyar,10120.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. MANGGA BESAR RAYA,Kartini,10740.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. MANGGA BESAR XIII,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. MANGGA DUA ABDAD,Sawah Besar,10730.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. MANGGA DUA DALAM,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. MANGGA DUA RAYA,Mangga Dua Selatan,10730.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. MANGGA DUA SELATAN,Mangga Dua Selatan,10730.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. PANGERAN JAYAKARTA,Mangga Dua Selatan,,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. PASAR BARU,Pasar Baru,,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. PASAR BARU SELATAN,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. PASAR BARU TIMUR,Pasar Baru,10610.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. PERTOKOAN PS. JEMBATAN MERAH,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. PINTU AIR,Pasar Baru,10120.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. PINTU BESAR,Pasar Baru,10120.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. RAJAWALI SELATAN,Sawah Besar,10750.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. SAWAH BESAR,Karang Anyar,10740.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. ANGKASA,Gunung Sahari Utara,10610.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. DWI WARNA,Karang Anyar,10740.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. GEDUNG KESENIAN,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. GUNUNG SAHARI RAYA,Gunung Sahari Utara,10720.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. INDUSTRI,Gunung Sahari Utara,10720.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. PINTU BESI,Pasar Baru,10740.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. PINTU BESI,Pasar Baru,10740.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. JEMBATAN MERAH,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. DR. WAHIDIN II,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. GOTONG ROYONG,,,Not_Found
JAKARTA PUSAT,SAWAH BESAR,JL. KREKOT JAYA,Sawah Besar,10120.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. KELINCI,Pasar Baru,10120.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. POS,Pasar Baru,10120.0,OSM_Success
JAKARTA PUSAT,SAWAH BESAR,JL. IR. H. DJUANDA RAYA,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. A.M. SANGAJI,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. ABDUL MUIS,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. ALAYDRUS,Petojo Utara,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. BALIKPAPAN,Petojo Utara,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. BATU CEPER,Kebon Kelapa,10120.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. BATU JAJAR,Kebon Kelapa,10120.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. BATU TULIS,Kebon Kelapa,10120.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. BIAK,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. BUDI KEMULIAAN,Gambir,10110.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. CIDENG BARAT,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. CIDENG TIMUR,Petojo Utara,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. DURI PULO,Duri Pulo,10140.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. GAJAH MADA,Petojo Utara,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. HAYAM WURUK,Kebon Kelapa,10120.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. IR. H. DJUANDA,,,Not_Found
JAKARTA PUSAT,GAMBIR,"JL. IR. H, DJUANDA II",,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. IR. H. DJUANDA III,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. IR. H. DJUANDA RAYA,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. JATI BARU,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. JEMBATAN LIMA,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. KAJI,Petojo Utara,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KESEHATAN,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KESEHATAN II,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KESEHATAN III,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KESEHATAN IV,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KESEHATAN IX,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KESEHATAN RAYA,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KESEHATAN V,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KESEHATAN VI,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KESEHATAN VII,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KESEHATAN VIII,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KESEHATAN X,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KH. HASYIM ASHARI,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. KH. MOCH. MANSYUR,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. KH. ZAINUL ARIFIN,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. KOMP. ATAP MERAH,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. KOMP. DUTA MERLIN,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. KOMP. GAJAH MADA PLAZA,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. KOMP. HARMONI PLAZA,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. KOMP. HAYAM WURUK,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. KOMP. ITC ROXY MAS,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. KOMP. STASIUN GAMBIR,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. KYAI CARINGIN,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. M.I. RIDWAN RAIS,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. MAJAPAHIT,Gambir,10110.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. MEDAN MERDEKA BARAT,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. MEDAN MERDEKA SELATAN,Gambir,10110.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. MEDAN MERDEKA TIMUR,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. MEDAN MERDEKA UTARA,Petojo Utara,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. MUSI,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PASAR PETOJO ILIR,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. PECENONGAN,Kebon Kelapa,10120.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PEJAMBON,Gambir,10110.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PEMBANGUNAN,Petojo Utara,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PEMBANGUNAN II,Petojo Utara,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PERWIRA,Pasar Baru,10110.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PETOJO BARAT,Duri Pulo,10140.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PETOJO BINATU,Petojo Utara,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PETOJO ENCLEK,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PETOJO MELINTANG,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PETOJO RAYA,Petojo Utara,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PETOJO SABANGAN,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PETOJO SELATAN,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PETOJO UTARA,Petojo Utara,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. POS,Pasar Baru,10120.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. SETIA KAWAN,Duri Pulo,10140.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. SILANG MONAS,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. SUKARDJO WIRJOPRANOTO,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. SURYOPRANOTO,Kebon Kelapa,10120.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. TANAH ABANG,Petojo Selatan,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. TANAH ABANG II,Petojo Selatan,10160.0,Imputed_Success
JAKARTA PUSAT,GAMBIR,JL. TANAH ABANG III,Petojo Selatan,10160.0,Imputed_Success
JAKARTA PUSAT,GAMBIR,JL. TANAH ABANG TIMUR,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. TEMBUS CIDENG JA'FIBARU,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. VETERAN,Pasar Baru,10120.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. VETERAN II,Gambir,10110.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. VETERAN III,Kebon Kelapa,10120.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. VETERAN RAYA,Kebon Kelapa,10120.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. TANAH ABANG V,Petojo Selatan,10160.0,Imputed_Success
JAKARTA PUSAT,GAMBIR,JL. PEMBANGUNAN III,Petojo Utara,10160.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PETOJO VIY,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. TANAH ABANG IV,Petojo Selatan,10160.0,Imputed_Success
JAKARTA PUSAT,GAMBIR,JL. M. H. THAMRIN,Gambir,10110.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KEBON SIRIH,Kebon Sirih,10340.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. H. AGUS SALIM / JL. SABANG,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. TANJUNG SELOR,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. TERNATE,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. CEYLON,Kebon Kelapa,10120.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. CITARUM,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. CIUJUNG,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. SIANTAR,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. TIDORE,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. DURI,Duri Pulo,10140.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. BANJARMASIN,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. BATANGHARI,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. BATU,Kebon Kelapa,10120.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. BELAWAN,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. BRANTAS,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KAPUAS,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. KOMERING,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. PANE,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. SAMBOJA,,,Not_Found
JAKARTA PUSAT,GAMBIR,JL. SANGIHE,Cideng,10150.0,OSM_Success
JAKARTA PUSAT,GAMBIR,JL. SUBUR,Duri Pulo,10140.0,OSM_Success
